order_date,city,category,product_name,quantity,final_amount,feedback_sentiment,customer_rating,delivery_time_minutes,customer_id,order_hour,price_per_unit,sentiment_score,customer_age
2024-12-08,Mumbai,Snacks,Nuts,5,414.48,Positive,5,20,CUST7961,20,82.896,1,51
2024-12-08,Delhi,Fruits,Mango,3,296.71,Positive,5,49,CUST4767,12,98.90333333333332,1,36
2024-12-08,Delhi,Snacks,Nuts,0,384.55,Positive,5,35,CUST5181,20,,1,54
2024-12-08,Bengaluru,Beverages,Coffee,6,263.48,Neutral,3,29,CUST1658,13,43.913333333333334,0,31
2024-12-08,Delhi,Dairy,Butter,2,347.53,Neutral,4,27,CUST3923,15,173.765,0,46
2024-12-08,Mumbai,Snacks,Chips,1,314.24,Negative,2,36,CUST6580,9,314.24,-1,36
2024-12-08,Bengaluru,Fruits,Apple,3,345.53,Positive,5,32,CUST7005,20,115.17666666666666,1,54
2024-12-08,Mumbai,Snacks,Biscuit,3,484.89,Neutral,4,29,CUST1038,16,161.63,0,38
2024-12-08,Delhi,Snacks,Nuts,4,309.59,Positive,5,30,CUST7138,8,77.3975,1,41
2024-12-08,Kolkata,Bakery,Cake,1,282.06,Positive,4,50,CUST1649,20,282.06,1,43
2024-12-08,Chennai,Dairy,Cheese,2,347.52,Positive,5,47,CUST4177,8,173.76,1,58
2024-12-08,Delhi,Beverages,Juice,0,239.09,Positive,4,46,CUST2006,20,,1,29
2024-12-08,Delhi,Fruits,Mango,1,239.19,Neutral,4,30,CUST8512,11,239.19,0,36
2024-12-08,Chennai,Fruits,Banana,1,299.25,Positive,5,45,CUST7533,6,299.25,1,47
2024-12-08,Delhi,Beverages,Coffee,3,302.19,Positive,4,53,CUST1181,19,100.73,1,32
2024-12-08,Chennai,Fruits,Apple,0,447.12,Neutral,4,30,CUST8394,21,,0,20
2024-12-08,Delhi,Bakery,Cookies,1,214.4,Positive,4,42,CUST4499,6,214.4,1,30
2024-12-08,Chennai,Snacks,Nuts,1,304.64,Positive,4,32,CUST6989,22,304.64,1,26
2024-12-08,Mumbai,Bakery,Cake,3,312.13,Positive,5,52,CUST2682,13,104.04333333333334,1,30
2024-12-08,Chennai,Bakery,Cake,3,218.68,Negative,2,56,CUST3465,21,72.89333333333333,-1,33
2024-12-08,Mumbai,Bakery,Cake,3,338.69,Positive,4,45,CUST3644,11,112.89666666666666,1,31
2024-12-08,Kolkata,Beverages,Tea,3,350.52,Positive,5,49,CUST9837,15,116.83999999999999,1,25
2024-12-08,Delhi,Dairy,Butter,3,314.3,Negative,3,37,CUST4004,15,104.76666666666667,-1,36
2024-12-08,Delhi,Beverages,Juice,2,361.61,Negative,3,46,CUST7890,10,180.805,-1,49
2024-12-08,Kolkata,Beverages,Tea,5,183.22,Positive,4,29,CUST3792,17,36.644,1,52
2024-12-08,Bengaluru,Bakery,Cookies,3,372.02,Positive,4,24,CUST2062,22,124.00666666666666,1,40
2024-12-09,Chennai,Dairy,Butter,3,230.62,Neutral,4,49,CUST2931,19,76.87333333333333,0,38
2024-12-09,Mumbai,Beverages,Tea,1,170.9,Positive,4,57,CUST5616,19,170.9,1,35
2024-12-09,Chennai,Dairy,Milk,4,308.62,Positive,4,45,CUST1933,8,77.155,1,31
2024-12-09,Mumbai,Bakery,Bread,6,134.73,Negative,2,51,CUST1437,17,22.455,-1,33
2024-12-09,Chennai,Beverages,Tea,2,303.81,Positive,5,28,CUST3398,17,151.905,1,41
2024-12-09,Chennai,Dairy,Milk,7,341.3,Positive,4,21,CUST3077,7,48.75714285714286,1,49
2024-12-09,Mumbai,Fruits,Mango,1,188.59,Positive,5,34,CUST4106,7,188.59,1,28
2024-12-09,Chennai,Beverages,Coffee,0,228.49,Positive,5,46,CUST2818,22,,1,28
2024-12-09,Chennai,Beverages,Tea,2,327.5,Neutral,3,46,CUST9146,15,163.75,0,21
2024-12-09,Delhi,Beverages,Tea,2,232.85,Neutral,4,46,CUST5187,6,116.425,0,43
2024-12-09,Bengaluru,Dairy,Milk,3,204.39,Positive,5,47,CUST6764,9,68.13,1,22
2024-12-09,Delhi,Snacks,Biscuit,4,270.12,Positive,5,33,CUST9645,9,67.53,1,53
2024-12-09,Chennai,Beverages,Juice,7,375.14,Positive,5,34,CUST2696,7,53.59142857142857,1,50
2024-12-09,Delhi,Fruits,Apple,1,407.01,Neutral,3,18,CUST2873,17,407.01,0,31
2024-12-09,Delhi,Fruits,Apple,5,223.55,Positive,4,41,CUST5509,15,44.71,1,49
2024-12-09,Mumbai,Bakery,Bread,3,371.49,Positive,4,25,CUST1077,18,123.83,1,24
2024-12-09,Bengaluru,Snacks,Nuts,3,377.26,Neutral,3,50,CUST3868,20,125.75333333333333,0,27
2024-12-09,Chennai,Snacks,Biscuit,2,438.53,Positive,4,17,CUST2792,8,219.265,1,19
2024-12-09,Chennai,Dairy,Butter,2,279.17,Positive,5,53,CUST1235,18,139.585,1,27
2024-12-09,Mumbai,Bakery,Cookies,4,374.84,Positive,5,26,CUST8270,13,93.71,1,52
2024-12-09,Delhi,Dairy,Cheese,4,314.79,Negative,2,37,CUST1488,12,78.6975,-1,38
2024-12-09,Kolkata,Bakery,Cake,2,246.44,Positive,5,40,CUST5178,13,123.22,1,57
2024-12-09,Bengaluru,Snacks,Nuts,4,334.14,Positive,5,39,CUST1399,14,83.535,1,59
2024-12-09,Mumbai,Dairy,Butter,1,159.07,Neutral,4,36,CUST4872,11,159.07,0,25
2024-12-09,Mumbai,Bakery,Cookies,1,375.56,Negative,3,58,CUST5909,9,375.56,-1,35
2024-12-09,Bengaluru,Snacks,Chips,4,416.69,Positive,4,42,CUST2883,20,104.1725,1,26
2024-12-09,Mumbai,Snacks,Nuts,2,342.06,Positive,4,33,CUST8167,10,171.03,1,58
2024-12-09,Kolkata,Beverages,Tea,2,272.32,Positive,5,32,CUST7098,10,136.16,1,47
2024-12-09,Bengaluru,Dairy,Cheese,1,274.75,Positive,5,28,CUST8867,12,274.75,1,21
2024-12-09,Chennai,Beverages,Juice,1,400.72,Positive,4,18,CUST1871,14,400.72,1,52
2024-12-09,Bengaluru,Snacks,Nuts,3,198.69,Neutral,4,35,CUST4929,12,66.23,0,31
2024-12-09,Delhi,Dairy,Butter,1,375.15,Positive,4,28,CUST4405,14,375.15,1,31
2024-12-09,Chennai,Dairy,Cheese,6,420.02,Positive,5,16,CUST2293,15,70.00333333333333,1,54
2024-12-09,Bengaluru,Fruits,Apple,6,334.68,Positive,5,60,CUST6067,9,55.78,1,37
2024-12-09,Delhi,Bakery,Cookies,2,351.61,Positive,4,32,CUST6468,11,175.805,1,46
2024-12-10,Bengaluru,Fruits,Apple,1,50.0,Negative,1,21,CUST9857,19,50.0,-1,40
2024-12-10,Mumbai,Fruits,Apple,3,371.05,Positive,4,37,CUST9437,14,123.68333333333334,1,38
2024-12-10,Chennai,Snacks,Biscuit,6,320.08,Neutral,3,13,CUST4612,6,53.346666666666664,0,48
2024-12-10,Bengaluru,Bakery,Bread,3,315.57,Negative,1,53,CUST8519,22,105.19,-1,49
2024-12-10,Kolkata,Fruits,Apple,1,299.06,Positive,4,16,CUST5346,18,299.06,1,58
2024-12-10,Delhi,Fruits,Banana,3,389.9,Negative,2,19,CUST4033,12,129.96666666666667,-1,24
2024-12-10,Mumbai,Dairy,Cheese,2,404.32,Positive,5,35,CUST8431,14,202.16,1,30
2024-12-10,Chennai,Snacks,Chips,3,328.85,Positive,4,46,CUST7517,16,109.61666666666667,1,40
2024-12-10,Chennai,Fruits,Apple,2,192.4,Positive,5,58,CUST5217,8,96.2,1,25
2024-12-10,Delhi,Bakery,Cake,4,331.04,Positive,4,39,CUST6681,17,82.76,1,29
2024-12-10,Mumbai,Beverages,Juice,2,298.7,Positive,5,44,CUST9717,8,149.35,1,53
2024-12-10,Mumbai,Beverages,Coffee,3,375.96,Positive,4,24,CUST5275,20,125.32,1,33
2024-12-10,Kolkata,Snacks,Nuts,1,302.87,Negative,3,35,CUST2274,15,302.87,-1,43
2024-12-10,Kolkata,Beverages,Coffee,3,326.02,Neutral,4,40,CUST1108,6,108.67333333333333,0,46
2024-12-10,Kolkata,Dairy,Milk,5,202.93,Positive,4,28,CUST1863,19,40.586,1,46
2024-12-10,Bengaluru,Dairy,Milk,3,261.72,Positive,4,51,CUST5195,11,87.24000000000001,1,23
2024-12-10,Chennai,Bakery,Bread,3,212.25,Positive,5,36,CUST5619,7,70.75,1,54
2024-12-10,Mumbai,Snacks,Nuts,8,251.29,Negative,2,19,CUST8915,13,31.41125,-1,50
2024-12-10,Delhi,Snacks,Biscuit,4,313.14,Positive,4,32,CUST5719,6,78.285,1,48
2024-12-10,Bengaluru,Beverages,Coffee,4,355.15,Positive,4,48,CUST7169,9,88.7875,1,58
2024-12-10,Chennai,Fruits,Banana,3,261.73,Positive,4,12,CUST3944,9,87.24333333333334,1,35
2024-12-10,Kolkata,Fruits,Apple,4,342.01,Neutral,4,41,CUST9259,10,85.5025,0,55
2024-12-10,Bengaluru,Fruits,Apple,5,290.71,Positive,4,22,CUST2738,14,58.141999999999996,1,48
2024-12-10,Bengaluru,Bakery,Bread,3,249.83,Positive,5,24,CUST4615,18,83.27666666666667,1,33
2024-12-10,Chennai,Snacks,Biscuit,3,338.71,Neutral,4,30,CUST4750,22,112.90333333333332,0,57
2024-12-10,Mumbai,Beverages,Coffee,4,243.63,Positive,5,15,CUST8534,6,60.9075,1,54
2024-12-10,Mumbai,Bakery,Bread,2,353.82,Positive,4,37,CUST6739,20,176.91,1,31
2024-12-10,Chennai,Dairy,Butter,3,235.12,Positive,5,30,CUST5341,7,78.37333333333333,1,56
2024-12-10,Chennai,Dairy,Butter,4,482.58,Neutral,3,22,CUST2909,21,120.645,0,21
2024-12-10,Mumbai,Dairy,Milk,2,424.37,Negative,2,48,CUST9578,10,212.185,-1,47
2024-12-10,Bengaluru,Snacks,Nuts,5,218.53,Positive,5,27,CUST8518,10,43.706,1,50
2024-12-10,Mumbai,Dairy,Cheese,4,279.4,Positive,4,45,CUST3199,7,69.85,1,53
2024-12-10,Delhi,Fruits,Banana,2,254.91,Positive,4,26,CUST5042,12,127.455,1,47
2024-12-10,Chennai,Dairy,Milk,2,259.26,Positive,5,18,CUST6113,8,129.63,1,31
2024-12-10,Mumbai,Bakery,Bread,2,359.39,Neutral,4,45,CUST9451,22,179.695,0,40
2024-12-11,Chennai,Dairy,Butter,5,335.45,Positive,4,56,CUST9906,8,67.09,1,45
2024-12-11,Delhi,Fruits,Banana,2,251.02,Positive,5,38,CUST7380,18,125.51,1,24
2024-12-11,Bengaluru,Dairy,Milk,2,260.74,Positive,4,54,CUST6978,12,130.37,1,59
2024-12-11,Delhi,Beverages,Tea,4,350.77,Positive,5,43,CUST7362,8,87.6925,1,27
2024-12-11,Kolkata,Fruits,Mango,4,223.46,Positive,4,29,CUST8789,20,55.865,1,21
2024-12-11,Bengaluru,Snacks,Biscuit,3,324.91,Positive,5,30,CUST8579,15,108.30333333333334,1,55
2024-12-11,Bengaluru,Dairy,Milk,4,240.43,Neutral,3,36,CUST1518,12,60.1075,0,30
2024-12-11,Delhi,Bakery,Bread,3,348.88,Neutral,3,61,CUST2984,14,116.29333333333334,0,38
2024-12-11,Delhi,Dairy,Cheese,2,262.96,Negative,2,42,CUST5702,10,131.48,-1,50
2024-12-11,Delhi,Bakery,Cookies,1,300.02,Neutral,3,31,CUST5666,13,300.02,0,57
2024-12-11,Mumbai,Beverages,Tea,3,267.29,Positive,5,37,CUST7739,19,89.09666666666668,1,45
2024-12-11,Bengaluru,Snacks,Chips,2,391.01,Neutral,3,41,CUST9378,9,195.505,0,40
2024-12-11,Bengaluru,Fruits,Apple,4,361.04,Positive,5,26,CUST2893,19,90.26,1,49
2024-12-11,Bengaluru,Fruits,Mango,5,318.83,Negative,3,34,CUST8592,17,63.766,-1,22
2024-12-11,Bengaluru,Snacks,Nuts,3,359.89,Positive,5,20,CUST1675,7,119.96333333333332,1,43
2024-12-11,Mumbai,Beverages,Coffee,5,329.23,Positive,4,41,CUST2217,18,65.846,1,56
2024-12-11,Delhi,Beverages,Juice,4,251.44,Positive,5,51,CUST9637,6,62.86,1,43
2024-12-11,Delhi,Dairy,Milk,3,229.86,Positive,4,16,CUST1717,12,76.62,1,20
2024-12-11,Chennai,Beverages,Coffee,6,304.91,Positive,4,16,CUST1878,14,50.818333333333335,1,41
2024-12-11,Bengaluru,Dairy,Butter,1,316.41,Negative,2,52,CUST5301,22,316.41,-1,51
2024-12-11,Delhi,Bakery,Cookies,6,282.03,Neutral,3,31,CUST9315,18,47.004999999999995,0,51
2024-12-11,Delhi,Snacks,Nuts,2,211.45,Positive,4,36,CUST6329,15,105.725,1,37
2024-12-11,Chennai,Bakery,Cookies,1,316.96,Positive,5,28,CUST7881,21,316.96,1,47
2024-12-11,Kolkata,Bakery,Cake,5,330.67,Negative,2,53,CUST4964,11,66.134,-1,59
2024-12-11,Kolkata,Bakery,Bread,3,402.31,Positive,4,50,CUST6189,21,134.10333333333332,1,37
2024-12-11,Mumbai,Bakery,Bread,2,285.9,Positive,5,56,CUST2964,16,142.95,1,58
2024-12-11,Mumbai,Fruits,Apple,1,206.62,Neutral,4,36,CUST7482,8,206.62,0,35
2024-12-11,Chennai,Beverages,Coffee,3,305.66,Positive,5,52,CUST4497,14,101.88666666666667,1,55
2024-12-11,Kolkata,Snacks,Chips,3,309.66,Negative,1,45,CUST8341,20,103.22000000000001,-1,37
2024-12-11,Mumbai,Snacks,Nuts,0,252.7,Negative,3,42,CUST8380,18,,-1,23
2024-12-11,Chennai,Bakery,Cookies,4,259.38,Neutral,4,18,CUST2220,15,64.845,0,59
2024-12-11,Kolkata,Snacks,Nuts,2,366.89,Positive,4,60,CUST6944,18,183.445,1,42
2024-12-11,Mumbai,Dairy,Milk,1,278.61,Positive,4,19,CUST9466,22,278.61,1,58
2024-12-11,Mumbai,Snacks,Chips,8,288.25,Neutral,3,43,CUST7081,12,36.03125,0,58
2024-12-11,Delhi,Bakery,Cake,2,219.49,Positive,5,51,CUST1157,11,109.745,1,20
2024-12-12,Delhi,Snacks,Nuts,4,307.18,Positive,5,34,CUST3040,18,76.795,1,36
2024-12-12,Kolkata,Beverages,Coffee,2,245.05,Positive,4,43,CUST5279,22,122.525,1,27
2024-12-12,Mumbai,Bakery,Cookies,2,241.0,Positive,5,36,CUST9449,20,120.5,1,22
2024-12-12,Chennai,Fruits,Apple,0,193.36,Positive,5,27,CUST4172,9,,1,39
2024-12-12,Chennai,Beverages,Juice,2,335.74,Positive,5,26,CUST7433,20,167.87,1,26
2024-12-12,Delhi,Snacks,Nuts,2,249.98,Positive,5,29,CUST8712,19,124.99,1,50
2024-12-12,Bengaluru,Fruits,Banana,2,233.33,Positive,4,30,CUST3779,16,116.665,1,32
2024-12-12,Chennai,Beverages,Coffee,2,279.45,Neutral,4,41,CUST9758,9,139.725,0,41
2024-12-12,Kolkata,Dairy,Cheese,3,351.64,Positive,5,42,CUST4280,8,117.21333333333332,1,47
2024-12-12,Kolkata,Beverages,Tea,1,329.92,Negative,1,31,CUST7090,7,329.92,-1,53
2024-12-12,Mumbai,Fruits,Mango,0,309.0,Neutral,4,61,CUST3987,15,,0,56
2024-12-12,Bengaluru,Dairy,Milk,5,372.27,Positive,5,53,CUST1122,18,74.454,1,23
2024-12-12,Bengaluru,Snacks,Biscuit,1,365.93,Positive,4,14,CUST7111,21,365.93,1,32
2024-12-12,Chennai,Bakery,Cookies,0,309.22,Positive,5,49,CUST7930,16,,1,55
2024-12-12,Mumbai,Snacks,Nuts,1,328.88,Neutral,4,29,CUST2777,15,328.88,0,56
2024-12-12,Chennai,Bakery,Cookies,1,349.83,Positive,4,60,CUST4058,14,349.83,1,39
2024-12-12,Mumbai,Bakery,Bread,0,341.93,Positive,5,47,CUST9702,17,,1,20
2024-12-12,Chennai,Fruits,Mango,7,355.92,Neutral,4,30,CUST7220,6,50.84571428571429,0,46
2024-12-12,Kolkata,Dairy,Butter,5,246.11,Positive,5,48,CUST9644,19,49.222,1,46
2024-12-12,Bengaluru,Dairy,Cheese,2,272.69,Positive,4,15,CUST2483,6,136.345,1,48
2024-12-12,Bengaluru,Beverages,Juice,4,338.13,Positive,5,10,CUST1662,22,84.5325,1,19
2024-12-12,Mumbai,Snacks,Nuts,5,320.41,Positive,5,35,CUST4731,16,64.08200000000001,1,52
2024-12-12,Mumbai,Fruits,Apple,2,398.63,Positive,5,30,CUST2677,20,199.315,1,26
2024-12-12,Delhi,Snacks,Nuts,2,415.01,Positive,4,30,CUST1797,9,207.505,1,39
2024-12-12,Delhi,Beverages,Coffee,4,362.91,Positive,4,58,CUST7717,20,90.7275,1,36
2024-12-12,Mumbai,Beverages,Tea,3,143.4,Positive,5,12,CUST5502,19,47.800000000000004,1,54
2024-12-12,Kolkata,Fruits,Banana,2,359.32,Negative,2,33,CUST1783,6,179.66,-1,27
2024-12-12,Bengaluru,Beverages,Coffee,4,293.82,Positive,5,14,CUST8801,14,73.455,1,38
2024-12-12,Delhi,Fruits,Mango,5,232.89,Positive,4,41,CUST4132,12,46.577999999999996,1,34
2024-12-12,Chennai,Beverages,Coffee,7,257.97,Neutral,4,34,CUST1576,16,36.85285714285715,0,20
2024-12-12,Bengaluru,Dairy,Butter,2,209.91,Positive,4,28,CUST5254,7,104.955,1,24
2024-12-12,Chennai,Fruits,Mango,3,372.83,Positive,4,30,CUST3500,7,124.27666666666666,1,58
2024-12-12,Kolkata,Dairy,Butter,2,341.22,Positive,5,23,CUST6034,11,170.61,1,54
2024-12-12,Delhi,Dairy,Milk,4,160.83,Negative,3,19,CUST2866,19,40.2075,-1,53
2024-12-12,Bengaluru,Fruits,Banana,3,308.98,Positive,5,37,CUST3747,8,102.99333333333334,1,20
2024-12-13,Bengaluru,Snacks,Biscuit,4,207.45,Positive,4,39,CUST8085,12,51.8625,1,30
2024-12-13,Delhi,Bakery,Cookies,2,366.26,Neutral,3,40,CUST4854,12,183.13,0,58
2024-12-13,Delhi,Beverages,Coffee,3,214.53,Positive,4,31,CUST3356,9,71.51,1,47
2024-12-13,Delhi,Beverages,Tea,1,123.39,Neutral,4,26,CUST2067,10,123.39,0,40
2024-12-13,Mumbai,Snacks,Biscuit,1,326.07,Neutral,3,55,CUST4287,22,326.07,0,24
2024-12-13,Mumbai,Bakery,Cake,2,350.31,Positive,5,52,CUST2662,9,175.155,1,47
2024-12-13,Bengaluru,Snacks,Chips,3,361.08,Neutral,4,19,CUST8598,18,120.36,0,46
2024-12-13,Delhi,Bakery,Cookies,3,283.98,Positive,5,49,CUST5252,21,94.66000000000001,1,25
2024-12-13,Kolkata,Fruits,Banana,4,298.88,Positive,5,29,CUST2598,21,74.72,1,27
2024-12-13,Bengaluru,Fruits,Apple,3,341.18,Positive,4,14,CUST9816,7,113.72666666666667,1,50
2024-12-13,Mumbai,Dairy,Milk,2,377.87,Negative,3,23,CUST8087,6,188.935,-1,37
2024-12-13,Delhi,Dairy,Butter,2,285.34,Positive,4,52,CUST2668,13,142.67,1,46
2024-12-13,Delhi,Fruits,Apple,4,272.23,Neutral,3,23,CUST3709,16,68.0575,0,46
2024-12-13,Mumbai,Dairy,Butter,4,123.88,Positive,4,16,CUST5217,20,30.97,1,38
2024-12-13,Delhi,Fruits,Apple,3,305.28,Neutral,3,17,CUST8397,21,101.75999999999999,0,18
2024-12-13,Mumbai,Snacks,Biscuit,4,401.02,Positive,4,40,CUST5831,22,100.255,1,51
2024-12-13,Bengaluru,Beverages,Tea,3,354.13,Positive,5,46,CUST2408,22,118.04333333333334,1,49
2024-12-13,Bengaluru,Fruits,Banana,1,377.05,Neutral,4,62,CUST8417,17,377.05,0,31
2024-12-13,Delhi,Fruits,Banana,2,335.86,Positive,4,27,CUST9525,15,167.93,1,54
2024-12-13,Mumbai,Fruits,Apple,3,322.77,Positive,5,34,CUST8201,11,107.58999999999999,1,52
2024-12-13,Bengaluru,Dairy,Butter,3,229.15,Positive,4,41,CUST3986,13,76.38333333333334,1,41
2024-12-13,Chennai,Dairy,Butter,4,252.99,Positive,4,38,CUST8483,18,63.2475,1,18
2024-12-13,Kolkata,Dairy,Butter,2,206.54,Positive,5,50,CUST2660,7,103.27,1,23
2024-12-13,Bengaluru,Dairy,Cheese,4,350.8,Neutral,4,48,CUST2364,15,87.7,0,21
2024-12-13,Mumbai,Snacks,Biscuit,1,387.95,Positive,4,21,CUST9217,9,387.95,1,55
2024-12-13,Mumbai,Fruits,Banana,1,388.4,Positive,4,52,CUST8142,17,388.4,1,18
2024-12-13,Chennai,Snacks,Biscuit,4,220.35,Positive,4,42,CUST3619,12,55.0875,1,58
2024-12-13,Delhi,Dairy,Milk,2,276.95,Positive,5,28,CUST9581,9,138.475,1,48
2024-12-13,Chennai,Snacks,Biscuit,4,182.55,Positive,5,32,CUST8260,12,45.6375,1,53
2024-12-13,Kolkata,Fruits,Banana,1,215.38,Neutral,4,33,CUST2891,15,215.38,0,26
2024-12-13,Kolkata,Fruits,Apple,2,213.8,Positive,4,24,CUST4346,20,106.9,1,58
2024-12-13,Delhi,Dairy,Cheese,4,404.73,Positive,5,44,CUST6291,17,101.1825,1,40
2024-12-13,Bengaluru,Fruits,Banana,5,274.35,Neutral,4,24,CUST2506,6,54.870000000000005,0,48
2024-12-13,Bengaluru,Snacks,Biscuit,2,202.19,Neutral,3,33,CUST3278,21,101.095,0,46
2024-12-13,Delhi,Bakery,Bread,1,242.49,Positive,4,49,CUST3929,10,242.49,1,38
2024-12-14,Mumbai,Fruits,Apple,3,379.66,Positive,5,41,CUST8694,9,126.55333333333334,1,20
2024-12-14,Chennai,Snacks,Chips,1,310.9,Positive,5,42,CUST7647,11,310.9,1,43
2024-12-14,Bengaluru,Snacks,Biscuit,4,223.16,Positive,5,56,CUST9660,22,55.79,1,23
2024-12-14,Mumbai,Snacks,Biscuit,1,395.87,Positive,5,54,CUST9150,12,395.87,1,37
2024-12-14,Delhi,Fruits,Mango,3,331.51,Positive,4,11,CUST2324,12,110.50333333333333,1,30
2024-12-14,Kolkata,Bakery,Cookies,3,241.42,Positive,5,18,CUST8741,14,80.47333333333333,1,58
2024-12-14,Kolkata,Dairy,Butter,2,295.47,Positive,4,38,CUST6498,18,147.735,1,40
2024-12-14,Bengaluru,Dairy,Milk,5,368.02,Positive,4,28,CUST8616,19,73.604,1,32
2024-12-14,Bengaluru,Fruits,Banana,2,246.88,Positive,5,38,CUST5311,21,123.44,1,48
2024-12-14,Mumbai,Fruits,Mango,6,334.9,Neutral,4,34,CUST6520,14,55.81666666666666,0,21
2024-12-14,Bengaluru,Beverages,Tea,1,320.88,Negative,1,46,CUST3608,20,320.88,-1,28
2024-12-14,Delhi,Bakery,Cookies,3,236.49,Positive,4,39,CUST6699,10,78.83,1,19
2024-12-14,Chennai,Snacks,Nuts,6,229.82,Positive,5,38,CUST7045,13,38.303333333333335,1,33
2024-12-14,Bengaluru,Snacks,Chips,3,127.86,Positive,4,20,CUST6673,20,42.62,1,48
2024-12-14,Mumbai,Dairy,Butter,4,267.54,Positive,4,53,CUST7639,14,66.885,1,56
2024-12-14,Mumbai,Fruits,Banana,1,159.18,Neutral,4,14,CUST4093,11,159.18,0,21
2024-12-14,Chennai,Bakery,Bread,3,166.16,Positive,4,52,CUST3066,9,55.38666666666666,1,45
2024-12-14,Delhi,Dairy,Milk,4,140.6,Positive,5,39,CUST7657,16,35.15,1,33
2024-12-14,Mumbai,Bakery,Cake,2,271.95,Neutral,4,47,CUST7324,15,135.975,0,56
2024-12-14,Kolkata,Fruits,Banana,4,361.41,Positive,5,41,CUST9480,8,90.3525,1,42
2024-12-14,Mumbai,Snacks,Biscuit,3,211.0,Positive,4,27,CUST7897,6,70.33333333333333,1,30
2024-12-14,Kolkata,Beverages,Tea,4,379.95,Positive,4,34,CUST7733,17,94.9875,1,22
2024-12-14,Delhi,Bakery,Bread,3,383.08,Positive,5,23,CUST2304,20,127.69333333333333,1,47
2024-12-14,Kolkata,Snacks,Biscuit,2,223.57,Neutral,3,48,CUST4343,20,111.785,0,18
2024-12-14,Delhi,Bakery,Cake,6,148.51,Neutral,3,50,CUST5067,19,24.751666666666665,0,22
2024-12-14,Delhi,Bakery,Cookies,2,373.94,Positive,4,29,CUST2467,12,186.97,1,31
2024-12-14,Chennai,Bakery,Cake,4,391.32,Positive,5,42,CUST9461,22,97.83,1,28
2024-12-14,Bengaluru,Fruits,Apple,3,295.57,Positive,4,24,CUST7219,12,98.52333333333333,1,51
2024-12-14,Mumbai,Dairy,Butter,3,304.58,Negative,1,39,CUST8208,8,101.52666666666666,-1,46
2024-12-14,Delhi,Bakery,Cookies,2,302.59,Positive,5,35,CUST6364,8,151.295,1,35
2024-12-14,Bengaluru,Fruits,Apple,5,326.86,Positive,5,26,CUST6937,19,65.372,1,32
2024-12-14,Bengaluru,Beverages,Juice,1,359.71,Neutral,4,45,CUST3045,8,359.71,0,42
2024-12-14,Chennai,Dairy,Butter,5,262.0,Positive,4,23,CUST1421,12,52.4,1,47
2024-12-14,Chennai,Fruits,Banana,2,214.68,Positive,4,40,CUST6075,12,107.34,1,19
2024-12-14,Bengaluru,Beverages,Coffee,6,262.53,Neutral,3,41,CUST6213,10,43.754999999999995,0,57
2024-12-15,Mumbai,Dairy,Butter,2,304.39,Neutral,3,47,CUST6996,8,152.195,0,44
2024-12-15,Bengaluru,Fruits,Apple,1,339.55,Neutral,4,48,CUST2875,20,339.55,0,32
2024-12-15,Kolkata,Beverages,Tea,6,368.95,Neutral,3,34,CUST6339,19,61.49166666666667,0,49
2024-12-15,Delhi,Fruits,Banana,1,351.06,Positive,5,44,CUST6047,9,351.06,1,37
2024-12-15,Mumbai,Beverages,Tea,4,322.88,Positive,5,28,CUST1135,13,80.72,1,31
2024-12-15,Delhi,Bakery,Cookies,4,260.81,Negative,2,34,CUST8945,18,65.2025,-1,44
2024-12-15,Delhi,Bakery,Cake,2,160.66,Positive,5,60,CUST4064,13,80.33,1,20
2024-12-15,Delhi,Dairy,Milk,5,363.26,Negative,3,19,CUST8171,20,72.652,-1,20
2024-12-15,Bengaluru,Beverages,Tea,5,439.58,Positive,5,40,CUST7589,22,87.916,1,30
2024-12-15,Kolkata,Bakery,Cookies,1,270.07,Positive,5,15,CUST3606,10,270.07,1,42
2024-12-15,Bengaluru,Dairy,Cheese,4,377.0,Positive,5,24,CUST2255,9,94.25,1,35
2024-12-15,Mumbai,Snacks,Nuts,5,186.42,Negative,3,50,CUST7365,16,37.284,-1,18
2024-12-15,Delhi,Bakery,Bread,8,262.08,Positive,4,45,CUST7015,15,32.76,1,56
2024-12-15,Bengaluru,Bakery,Cake,3,205.06,Positive,5,52,CUST4763,22,68.35333333333334,1,22
2024-12-15,Mumbai,Fruits,Banana,0,419.94,Neutral,4,50,CUST3158,20,,0,19
2024-12-15,Bengaluru,Snacks,Biscuit,1,247.7,Positive,4,51,CUST4774,11,247.7,1,47
2024-12-15,Chennai,Beverages,Coffee,4,305.79,Neutral,3,26,CUST3488,21,76.4475,0,34
2024-12-15,Delhi,Dairy,Butter,1,322.19,Positive,4,49,CUST7209,20,322.19,1,46
2024-12-15,Delhi,Snacks,Chips,3,439.12,Negative,1,18,CUST6411,13,146.37333333333333,-1,59
2024-12-15,Bengaluru,Beverages,Tea,1,235.17,Positive,5,29,CUST1337,14,235.17,1,21
2024-12-15,Chennai,Bakery,Cake,4,362.82,Negative,3,20,CUST4351,16,90.705,-1,26
2024-12-15,Kolkata,Dairy,Cheese,1,233.81,Positive,5,15,CUST5099,7,233.81,1,38
2024-12-15,Chennai,Dairy,Milk,1,289.71,Positive,4,33,CUST7042,18,289.71,1,29
2024-12-15,Mumbai,Snacks,Chips,3,465.67,Positive,4,30,CUST7093,9,155.22333333333333,1,29
